customer_id,age_range,marital_status,family_size,income_bracket
1012,36-45,Married,1,5
1013,36-45,Single,4,11
1014,18-25,Married,3,8
1015,26-35,Single,5,11
1016,46-60,Married,2,3
1017,36-45,Divorced,1,4
1018,60+,Married,5,6
1019,46-60,Unknown,5,10
1020,26-35,Married,5,1
1021,26-35,Single,2,11
1022,26-35,Unknown,5,10
1023,18-25,Unknown,5,2
1024,36-45,Unknown,2,10
1025,18-25,Divorced,2,1
1026,18-25,Divorced,1,8
1027,26-35,Single,1,12
1028,18-25,Divorced,5,3
1029,60+,Married,1,7
1030,26-35,Married,3,1
1031,60+,Married,2,9
1032,60+,Single,1,12
1033,18-25,Divorced,2,10
1034,18-25,Married,2,9
1035,18-25,Single,2,9
1036,46-60,Single,1,9
1037,18-25,Married,5,10
1038,36-45,Unknown,1,5
1039,36-45,Divorced,5,7
1040,26-35,Married,4,7
1041,18-25,Single,5,1
1042,18-25,Married,2,8
1043,46-60,Single,3,12
1044,36-45,Divorced,2,5
1045,18-25,Divorced,4,2
1046,36-45,Single,3,10
1047,36-45,Unknown,1,4
1048,18-25,Single,4,9
1049,18-25,Single,4,11
1050,26-35,Divorced,5,12
1051,26-35,Single,3,9
1052,60+,Divorced,2,2
1053,26-35,Divorced,1,4
1054,46-60,Single,3,6
1055,60+,Married,2,9
1056,46-60,Unknown,3,6
1057,46-60,Married,5,5
1058,60+,Single,5,4
1059,60+,Single,4,1
1060,18-25,Single,5,7
1061,46-60,Single,3,3
1062,18-25,Single,4,5
1063,60+,Single,5,3
1064,60+,Married,5,8
1065,36-45,Unknown,1,11
1066,18-25,Unknown,4,1
1067,46-60,Unknown,5,7
1068,60+,Unknown,3,4
1069,36-45,Single,4,3
1070,36-45,Single,2,5
1071,36-45,Divorced,5,1
1072,46-60,Unknown,3,2
1073,26-35,Unknown,4,12
1074,60+,Married,4,1
1075,26-35,Single,1,7
1076,18-25,Married,4,12
1077,18-25,Divorced,3,6
1078,36-45,Married,1,10
1079,36-45,Single,2,9
1080,18-25,Unknown,3,11
1081,18-25,Single,1,3
1082,46-60,Divorced,1,4
1083,46-60,Single,1,8
1084,60+,Single,3,9
1085,18-25,Unknown,4,5
1086,60+,Unknown,2,9
1087,60+,Unknown,2,12
1088,36-45,Married,4,1
1089,18-25,Unknown,1,7
1090,36-45,Married,3,9
1091,60+,Single,1,2
1092,26-35,Married,5,3
1093,60+,Married,2,2
1094,60+,Divorced,5,4
1095,26-35,Unknown,4,7
1096,36-45,Married,3,1
1097,46-60,Single,2,2
1098,46-60,Married,4,12
1099,36-45,Unknown,2,9
1100,46-60,Single,5,10
1101,18-25,Divorced,4,5
1102,60+,Divorced,3,9
1103,18-25,Divorced,5,7
1104,18-25,Married,5,1
1105,26-35,Married,4,12
1106,60+,Married,2,11
1107,46-60,Married,2,1
1108,18-25,Unknown,3,4
1109,60+,Unknown,1,10
1110,60+,Married,1,6
1111,18-25,Married,3,10
1112,26-35,Unknown,5,5
1113,46-60,Single,3,12
1114,46-60,Single,2,10
1115,46-60,Divorced,3,10
1116,60+,Divorced,5,8
1117,36-45,Single,2,4
1118,26-35,Single,5,4
1119,18-25,Divorced,3,11
1120,36-45,Married,2,7
1121,26-35,Divorced,2,12
1122,18-25,Single,2,1
1123,26-35,Divorced,5,6
1124,18-25,Unknown,4,2
1125,36-45,Single,3,1
1126,18-25,Married,4,6
1127,60+,Married,5,3
1128,60+,Divorced,1,2
1129,18-25,Single,5,5
1130,46-60,Married,4,9
1131,46-60,Single,4,2
1132,36-45,Married,3,9
1133,60+,Divorced,4,3
1134,36-45,Unknown,5,8
1135,36-45,Divorced,3,10
1136,46-60,Single,3,4
1137,18-25,Single,4,3
1138,18-25,Married,1,11
1139,18-25,Divorced,2,6
1140,26-35,Unknown,4,2
1141,26-35,Single,4,12
1142,60+,Unknown,3,10
1143,46-60,Single,1,9
1144,46-60,Single,4,8
1145,46-60,Married,5,10
1146,26-35,Married,5,12
1147,60+,Divorced,3,10
1148,60+,Married,2,3
1149,26-35,Single,1,6
1150,60+,Married,3,2
1151,18-25,Unknown,1,3
1152,46-60,Married,5,5
1153,60+,Divorced,5,2
1154,46-60,Single,3,12
1155,36-45,Divorced,4,5
1156,26-35,Divorced,1,7
1157,18-25,Single,1,12
1158,46-60,Single,4,4
1159,60+,Single,5,5
1160,26-35,Unknown,4,9
1161,46-60,Married,5,8
1162,18-25,Married,2,1
1163,60+,Single,4,2
1164,46-60,Divorced,3,4
1165,36-45,Unknown,1,1
1166,36-45,Single,4,7
1167,36-45,Married,1,12
1168,26-35,Unknown,3,12
1169,26-35,Single,3,11
1170,18-25,Divorced,4,12
1171,46-60,Single,2,2
1172,36-45,Divorced,4,8
1173,18-25,Unknown,2,7
1174,60+,Single,1,4
1175,18-25,Unknown,2,1
1176,60+,Unknown,1,5
1177,18-25,Unknown,5,10
1178,26-35,Unknown,5,8
1179,36-45,Unknown,2,3
1180,18-25,Unknown,5,3
1181,26-35,Divorced,5,3
1182,36-45,Unknown,1,7
1183,18-25,Single,1,12
1184,18-25,Divorced,4,10
1185,26-35,Single,1,9
1186,26-35,Married,5,12
1187,60+,Single,5,9
1188,36-45,Divorced,2,1
1189,46-60,Unknown,2,9
1190,46-60,Unknown,1,11
1191,60+,Married,1,8
1192,46-60,Unknown,5,3
1193,26-35,Unknown,2,11
1194,46-60,Single,1,1
1195,26-35,Married,1,6
1196,46-60,Unknown,1,2
1197,46-60,Married,1,2
1198,26-35,Unknown,3,4
1199,18-25,Single,4,6
1200,36-45,Unknown,4,9
1201,46-60,Married,3,7
1202,26-35,Divorced,1,6
1203,26-35,Unknown,2,5
1204,46-60,Single,1,5
1205,60+,Unknown,4,5
1206,46-60,Single,3,12
1207,26-35,Unknown,1,3
1208,26-35,Married,2,8
1209,46-60,Divorced,2,12
1210,46-60,Married,1,1
1211,36-45,Divorced,5,9
1212,26-35,Unknown,1,12
1213,26-35,Single,4,3
1214,18-25,Married,4,7
1215,18-25,Unknown,3,2
1216,46-60,Divorced,4,3
1217,18-25,Unknown,3,2
1218,26-35,Married,4,12
1219,46-60,Single,4,11
1220,46-60,Unknown,1,2
1221,26-35,Single,4,9
1222,18-25,Divorced,3,1
1223,18-25,Married,4,7
1224,36-45,Married,3,3
1225,36-45,Married,5,11
1226,36-45,Single,2,8
1227,18-25,Unknown,5,2
1228,36-45,Divorced,5,6
1229,36-45,Divorced,5,5
1230,36-45,Single,5,1
1231,18-25,Single,4,4
1232,26-35,Unknown,4,8
1233,26-35,Unknown,4,7
1234,36-45,Unknown,1,1
1235,26-35,Single,2,8
1236,46-60,Divorced,3,12
1237,46-60,Single,1,10
1238,36-45,Divorced,1,7
1239,60+,Married,1,7
1240,26-35,Divorced,4,1
1241,46-60,Divorced,1,12
1242,26-35,Unknown,4,10
1243,18-25,Divorced,1,1
1244,26-35,Divorced,4,5
1245,18-25,Single,1,11
1246,46-60,Unknown,3,2
1247,36-45,Unknown,1,2
1248,60+,Single,4,12
1249,60+,Single,5,6
1250,26-35,Married,2,5
1251,18-25,Unknown,1,11
1252,18-25,Divorced,1,2
1253,36-45,Unknown,4,11
1254,18-25,Divorced,4,5
1255,26-35,Single,1,1
1256,26-35,Married,4,4
1257,26-35,Divorced,2,9
1258,26-35,Unknown,3,3
1259,18-25,Married,3,6
1260,46-60,Single,1,9
1261,26-35,Unknown,1,2
1262,60+,Married,5,12
1263,60+,Divorced,2,10
1264,46-60,Single,4,8
1265,60+,Unknown,2,7
1266,18-25,Married,2,11
1267,18-25,Divorced,5,3
1268,46-60,Single,3,4
1269,36-45,Unknown,3,4
1270,36-45,Single,1,6
1271,18-25,Married,3,11
1272,46-60,Single,3,1
1273,18-25,Single,4,3
1274,26-35,Unknown,3,8
1275,46-60,Unknown,2,7
1276,46-60,Single,2,7
1277,18-25,Married,4,4
1278,60+,Unknown,4,5
1279,46-60,Single,4,8
1280,46-60,Divorced,1,11
1281,36-45,Married,1,3
1282,46-60,Unknown,3,9
1283,26-35,Married,5,9
1284,18-25,Single,3,1
1285,26-35,Single,2,9
1286,36-45,Single,3,1
1287,60+,Unknown,3,4
1288,26-35,Divorced,1,8
1289,60+,Unknown,1,2
1290,60+,Married,5,4
1291,26-35,Unknown,1,1
1292,46-60,Single,4,9
1293,60+,Married,2,11
1294,60+,Single,1,10
1295,18-25,Single,3,3
1296,36-45,Unknown,3,2
1297,18-25,Single,2,5
1298,46-60,Single,2,12
1299,36-45,Married,4,2
1300,60+,Single,1,7
1301,46-60,Divorced,3,1
1302,18-25,Divorced,2,9
1303,26-35,Single,4,8
1304,60+,Married,3,4
1305,46-60,Single,4,8
1306,46-60,Divorced,2,5
1307,26-35,Unknown,2,2
1308,46-60,Divorced,5,11
1309,18-25,Married,3,7
1310,18-25,Divorced,3,11
1311,36-45,Unknown,1,4
1312,26-35,Unknown,2,4
1313,36-45,Married,1,3
1314,26-35,Single,1,7
1315,18-25,Divorced,3,9
1316,18-25,Divorced,1,1
1317,36-45,Unknown,1,10
1318,18-25,Single,4,7
1319,60+,Unknown,4,8
1320,36-45,Unknown,5,4
1321,36-45,Single,1,2
1322,26-35,Unknown,3,3
1323,60+,Unknown,3,7
1324,36-45,Married,2,2
1325,26-35,Divorced,5,3
1326,26-35,Unknown,1,4
1327,26-35,Single,1,4
1328,18-25,Divorced,1,11
1329,18-25,Married,4,5
1330,60+,Unknown,2,5
1331,36-45,Divorced,1,1
1332,46-60,Divorced,1,12
1333,18-25,Single,4,1
1334,60+,Married,3,6
1335,26-35,Single,3,8
1336,18-25,Unknown,3,8
1337,46-60,Divorced,1,2
1338,60+,Single,4,1
1339,18-25,Divorced,3,2
1340,18-25,Married,4,4
1341,26-35,Unknown,1,11
1342,18-25,Single,3,2
1343,26-35,Divorced,3,10
1344,18-25,Unknown,5,8
1345,46-60,Divorced,3,12
1346,26-35,Single,3,10
1347,26-35,Unknown,5,12
1348,46-60,Unknown,2,9
1349,60+,Divorced,1,7
1350,18-25,Unknown,2,9
1351,36-45,Unknown,2,3
1352,26-35,Married,4,11
1353,26-35,Divorced,2,9
1354,46-60,Married,5,8
1355,36-45,Unknown,4,2
1356,46-60,Divorced,3,3
1357,46-60,Divorced,1,5
1358,36-45,Unknown,2,3
1359,36-45,Single,4,6
1360,46-60,Divorced,1,10
1361,18-25,Divorced,3,4
1362,36-45,Unknown,2,6
1363,60+,Married,2,4
1364,18-25,Divorced,2,8
1365,26-35,Divorced,3,10
1366,36-45,Divorced,3,8
1367,26-35,Divorced,4,9
1368,36-45,Unknown,3,12
1369,18-25,Divorced,1,7
1370,26-35,Unknown,3,1
1371,36-45,Divorced,2,3
1372,26-35,Married,3,11
1373,36-45,Married,2,4
1374,60+,Unknown,5,10
1375,60+,Unknown,1,6
1376,18-25,Divorced,3,3
1377,36-45,Divorced,3,1
1378,18-25,Divorced,4,9
1379,60+,Married,5,7
1380,36-45,Single,1,9
1381,46-60,Divorced,1,7
1382,18-25,Unknown,2,8
1383,18-25,Single,1,3
1384,60+,Single,5,9
1385,46-60,Divorced,2,7
1386,26-35,Divorced,2,9
1387,46-60,Single,5,3
1388,36-45,Single,4,1
1389,26-35,Single,3,2
1390,46-60,Unknown,4,11
1391,36-45,Single,1,5
1392,36-45,Divorced,1,7
1393,60+,Single,1,1
1394,18-25,Unknown,1,3
1395,36-45,Single,1,9
1396,18-25,Divorced,2,1
1397,36-45,Married,2,8
1398,26-35,Single,1,2
1399,26-35,Single,1,2
1400,18-25,Unknown,4,3
1401,26-35,Unknown,1,8
1402,36-45,Unknown,3,12
1403,36-45,Single,1,9
1404,36-45,Divorced,5,12
1405,18-25,Married,4,9
1406,46-60,Married,5,9
1407,46-60,Married,5,6
1408,18-25,Unknown,5,1
1409,26-35,Married,5,6
1410,18-25,Single,2,7
1411,18-25,Married,3,11
1412,26-35,Married,2,7
1413,46-60,Married,4,7
1414,46-60,Married,3,2
1415,46-60,Unknown,1,8
1416,60+,Unknown,2,12
1417,60+,Single,3,12
1418,26-35,Married,5,6
1419,60+,Single,3,3
1420,60+,Single,3,10
1421,36-45,Married,1,12
1422,46-60,Divorced,2,12
1423,36-45,Married,2,9
1424,18-25,Single,4,2
1425,46-60,Divorced,3,6
1426,60+,Unknown,5,8
1427,60+,Single,1,3
1428,26-35,Unknown,1,7
1429,26-35,Unknown,1,5
1430,36-45,Unknown,1,12
1431,18-25,Unknown,3,11
1432,46-60,Divorced,5,11
1433,18-25,Unknown,5,2
1434,36-45,Unknown,1,2
1435,60+,Married,4,10
1436,36-45,Unknown,4,5
1437,18-25,Single,4,8
1438,18-25,Single,4,3
1439,46-60,Married,3,4
1440,36-45,Unknown,2,10
1441,18-25,Divorced,5,6
1442,18-25,Single,2,10
1443,36-45,Married,3,11
1444,36-45,Unknown,1,4
1445,18-25,Divorced,3,7
1446,26-35,Divorced,4,10
1447,26-35,Divorced,2,7
1448,36-45,Divorced,1,12
1449,60+,Divorced,2,12
1450,60+,Unknown,1,2
1451,46-60,Single,1,4
1452,26-35,Divorced,4,4
1453,26-35,Unknown,2,9
1454,46-60,Married,2,2
1455,60+,Single,5,8
1456,26-35,Unknown,5,7
1457,46-60,Single,1,8
1458,60+,Unknown,2,4
1459,36-45,Unknown,5,1
1460,60+,Single,5,7
1461,36-45,Unknown,3,5
1462,36-45,Divorced,3,1
1463,46-60,Single,1,4
1464,60+,Divorced,3,12
1465,60+,Unknown,1,6
1466,60+,Single,2,5
1467,18-25,Divorced,2,4
1468,18-25,Single,2,3
1469,18-25,Divorced,4,3
1470,46-60,Divorced,5,3
1471,60+,Divorced,1,7
1472,18-25,Single,5,3
1473,36-45,Single,1,2
1474,18-25,Married,4,6
1475,18-25,Married,5,3
1476,46-60,Unknown,2,6
1477,60+,Married,2,3
1478,36-45,Married,5,8
1479,60+,Single,4,2
1480,36-45,Single,5,6
1481,46-60,Unknown,5,12
1482,18-25,Divorced,5,4
1483,60+,Single,4,12
1484,26-35,Divorced,2,4
1485,18-25,Married,1,1
1486,18-25,Divorced,1,1
1487,26-35,Married,2,7
1488,60+,Divorced,1,3
1489,46-60,Married,5,12
1490,46-60,Married,5,8
1491,46-60,Divorced,1,7
1492,60+,Single,2,3
1493,60+,Divorced,4,5
1494,18-25,Divorced,1,8
1495,60+,Married,2,3
1496,46-60,Unknown,2,7
1497,46-60,Single,1,2
1498,46-60,Divorced,4,2
1499,36-45,Divorced,3,8
1500,36-45,Single,3,7
1501,46-60,Married,3,5
1502,60+,Divorced,3,7
1503,18-25,Divorced,1,2
1504,26-35,Married,4,10
1505,26-35,Unknown,1,1
1506,26-35,Married,1,9
1507,36-45,Single,2,1
1508,60+,Unknown,1,10
1509,60+,Single,2,8
1510,26-35,Divorced,3,3
1511,60+,Divorced,2,5
1512,36-45,Unknown,3,2
1513,46-60,Unknown,4,7
1514,60+,Married,4,6
1515,26-35,Unknown,5,12
1516,26-35,Divorced,2,6
1517,46-60,Single,4,11
1518,46-60,Divorced,2,9
1519,36-45,Married,4,7
1520,46-60,Unknown,2,4
1521,18-25,Single,1,12
1522,26-35,Single,2,12
1523,46-60,Single,2,8
1524,36-45,Divorced,2,7
1525,46-60,Married,4,11
1526,46-60,Single,4,5
1527,26-35,Unknown,4,4
1528,36-45,Single,3,3
1529,46-60,Single,4,3
1530,26-35,Divorced,2,3
1531,26-35,Single,2,12
1532,26-35,Married,3,2
1533,60+,Single,1,8
1534,18-25,Single,5,12
1535,60+,Divorced,5,11
1536,18-25,Unknown,1,12
1537,36-45,Unknown,5,8
1538,46-60,Unknown,4,4
1539,18-25,Married,2,2
1540,26-35,Married,4,8
1541,26-35,Divorced,5,8
1542,60+,Single,1,5
1543,26-35,Unknown,1,4
1544,36-45,Single,1,10
1545,18-25,Unknown,4,3
1546,26-35,Unknown,2,6
1547,36-45,Unknown,1,10
1548,18-25,Divorced,2,4
1549,46-60,Single,4,1
1550,26-35,Single,1,6
1551,46-60,Unknown,4,5
1552,18-25,Single,2,3
1553,46-60,Married,3,8
1554,26-35,Unknown,3,3
1555,36-45,Divorced,1,1
1556,60+,Divorced,5,1
1557,36-45,Unknown,2,3
1558,36-45,Divorced,5,4
1559,36-45,Unknown,4,5
1560,36-45,Unknown,3,2
1561,36-45,Married,3,9
1562,26-35,Married,3,4
1563,36-45,Unknown,4,11
1564,26-35,Married,2,8
1565,26-35,Divorced,3,1
1566,60+,Unknown,3,6
1567,46-60,Married,3,2
1568,46-60,Divorced,3,3
1569,36-45,Unknown,3,10
1570,46-60,Unknown,2,10
1571,60+,Divorced,5,12
1572,36-45,Divorced,1,8
1573,26-35,Divorced,3,3
1574,36-45,Single,2,11
1575,36-45,Divorced,4,11
1576,26-35,Single,4,4
1577,60+,Married,4,10
1578,18-25,Single,5,7
1579,36-45,Unknown,2,11
1580,60+,Married,5,1
1581,36-45,Unknown,1,7
1582,60+,Single,3,11
1583,26-35,Divorced,4,10
1584,18-25,Married,3,2
1585,26-35,Single,2,5
1586,46-60,Single,5,2
1587,60+,Married,3,4
1588,60+,Unknown,2,1
1589,46-60,Single,2,1
1590,46-60,Single,2,9
1591,26-35,Married,5,2
1592,60+,Unknown,1,5
1593,26-35,Married,3,4
1594,36-45,Married,5,3
1595,60+,Unknown,1,2
1596,18-25,Married,2,8
1597,18-25,Divorced,2,4
1598,26-35,Married,2,1
1599,60+,Unknown,2,2
1600,18-25,Divorced,5,3
1601,18-25,Single,2,8
1602,46-60,Single,2,4
1603,60+,Single,3,12
1604,60+,Unknown,3,11
1605,36-45,Unknown,5,10
1606,26-35,Unknown,2,7
1607,60+,Unknown,2,2
1608,36-45,Divorced,4,5
1609,46-60,Divorced,2,11
1610,36-45,Married,4,7
1611,60+,Married,2,7
1612,36-45,Single,4,2
1613,46-60,Unknown,5,4
1614,18-25,Unknown,1,12
1615,46-60,Unknown,1,5
1616,36-45,Divorced,5,12
1617,36-45,Married,4,8
1618,46-60,Single,5,8
1619,18-25,Single,5,3
1620,46-60,Single,2,8
1621,60+,Single,2,3
1622,46-60,Married,4,10
1623,60+,Unknown,5,12
1624,18-25,Single,5,2
1625,60+,Single,3,6
1626,26-35,Married,3,5
1627,46-60,Married,1,3
1628,26-35,Single,3,8
1629,60+,Married,5,10
1630,18-25,Single,2,12
1631,36-45,Single,4,5
1632,60+,Divorced,5,8
1633,18-25,Divorced,4,7
1634,18-25,Divorced,4,9
1635,26-35,Married,1,5
1636,60+,Divorced,1,12
1637,26-35,Divorced,3,9
1638,18-25,Unknown,1,3
1639,36-45,Single,1,8
1640,60+,Divorced,4,2
1641,60+,Married,1,2
1642,46-60,Married,1,11
1643,60+,Unknown,5,6
1644,18-25,Unknown,1,7
1645,18-25,Divorced,5,1
1646,26-35,Single,2,3
1647,26-35,Divorced,4,10
1648,18-25,Unknown,2,5
1649,26-35,Married,5,10
1650,46-60,Divorced,4,8
1651,18-25,Divorced,5,11
1652,18-25,Divorced,5,9
1653,26-35,Married,1,1
1654,46-60,Divorced,4,1
1655,36-45,Divorced,2,12
1656,60+,Single,2,3
1657,46-60,Unknown,1,11
1658,18-25,Married,4,11
1659,46-60,Divorced,4,5
1660,26-35,Single,2,1
1661,46-60,Unknown,3,10
1662,18-25,Single,5,11
1663,46-60,Divorced,3,12
1664,18-25,Divorced,3,6
1665,36-45,Divorced,3,2
1666,26-35,Single,4,11
1667,26-35,Unknown,1,9
1668,60+,Divorced,1,2
1669,18-25,Unknown,4,8
1670,60+,Divorced,4,11
1671,36-45,Married,3,5
1672,60+,Divorced,5,1
1673,18-25,Single,5,9
1674,36-45,Married,2,10
1675,46-60,Unknown,1,12
1676,46-60,Unknown,5,1
1677,46-60,Single,3,5
1678,26-35,Unknown,3,2
1679,36-45,Unknown,3,4
1680,60+,Unknown,1,2
1681,60+,Single,5,3
1682,26-35,Single,5,2
1683,18-25,Divorced,3,6
1684,60+,Unknown,5,8
1685,26-35,Unknown,3,1
1686,26-35,Divorced,4,6
1687,46-60,Divorced,4,7
1688,26-35,Married,2,3
1689,46-60,Single,1,4
1690,18-25,Unknown,1,11
1691,46-60,Divorced,2,2
1692,26-35,Unknown,3,9
1693,18-25,Divorced,1,4
1694,18-25,Married,2,4
1695,60+,Married,2,11
1696,36-45,Divorced,5,9
1697,46-60,Single,4,5
1698,18-25,Unknown,5,3
1699,60+,Unknown,2,7
1700,60+,Divorced,5,1
1701,60+,Divorced,3,4
1702,26-35,Divorced,4,2
1703,60+,Divorced,2,7
1704,18-25,Unknown,4,9
1705,60+,Married,4,6
1706,46-60,Divorced,5,4
1707,18-25,Married,3,11
1708,36-45,Divorced,4,10
1709,46-60,Married,1,9
1710,18-25,Divorced,2,7
1711,26-35,Married,3,8
1712,46-60,Divorced,1,3
1713,18-25,Single,1,9
1714,46-60,Unknown,3,11
1715,18-25,Unknown,3,7
1716,26-35,Married,3,10
1717,18-25,Single,2,6
1718,36-45,Unknown,3,12
1719,60+,Married,3,2
1720,60+,Single,2,1
1721,36-45,Unknown,2,2
1722,36-45,Single,4,6
1723,26-35,Unknown,5,8
1724,60+,Single,1,9
1725,60+,Married,2,7
1726,60+,Single,5,2
1727,46-60,Married,5,9
1728,60+,Single,3,6
1729,18-25,Married,3,9
1730,46-60,Single,5,8
1731,36-45,Divorced,1,7
1732,36-45,Single,3,4
1733,60+,Divorced,5,11
1734,60+,Unknown,1,3
1735,18-25,Unknown,4,8
1736,26-35,Married,5,7
1737,18-25,Married,2,12
1738,26-35,Divorced,1,2
1739,46-60,Unknown,4,2
1740,36-45,Divorced,4,1
1741,26-35,Single,4,6
1742,36-45,Married,4,6
1743,18-25,Unknown,5,10
1744,46-60,Unknown,4,10
1745,60+,Single,2,3
1746,18-25,Unknown,3,7
1747,18-25,Unknown,4,2
1748,18-25,Married,5,6
1749,18-25,Single,3,10
1750,46-60,Married,3,12
1751,60+,Divorced,4,11
1752,36-45,Married,2,10
1753,18-25,Married,4,4
1754,46-60,Divorced,2,6
1755,46-60,Married,2,2
1756,18-25,Single,5,11
1757,18-25,Divorced,1,4
1758,46-60,Married,1,3
1759,60+,Divorced,3,8
1760,60+,Married,2,7
1761,36-45,Unknown,5,6
1762,60+,Single,1,1
1763,26-35,Single,1,12
1764,46-60,Single,4,1
1765,36-45,Married,4,4
1766,60+,Unknown,1,7
1767,36-45,Divorced,1,4
1768,46-60,Single,2,5
1769,26-35,Divorced,3,12
1770,36-45,Unknown,5,11
1771,36-45,Married,2,3
1772,36-45,Unknown,2,6
1773,36-45,Single,1,7
1774,60+,Divorced,2,4
1775,26-35,Married,2,8
1776,46-60,Single,2,6
1777,60+,Divorced,4,1
1778,36-45,Unknown,3,6
1779,36-45,Single,5,1
1780,36-45,Married,1,5
1781,26-35,Unknown,1,7
1782,18-25,Unknown,1,12
1783,46-60,Divorced,3,6
1784,46-60,Divorced,1,12
1785,60+,Divorced,1,6
1786,60+,Married,3,5
1787,36-45,Divorced,4,12
1788,26-35,Unknown,4,10
1789,36-45,Single,2,1
1790,18-25,Unknown,2,7
1791,36-45,Unknown,4,2
1792,18-25,Single,4,1
1793,36-45,Single,4,5
1794,18-25,Divorced,2,10
1795,18-25,Single,4,11
1796,46-60,Single,2,6
1797,60+,Divorced,2,4
1798,60+,Married,5,2
1799,36-45,Married,2,11
1800,26-35,Divorced,3,10
1801,36-45,Single,4,7
1802,26-35,Unknown,4,4
1803,18-25,Unknown,2,1
1804,26-35,Unknown,2,7
1805,18-25,Single,1,5
1806,60+,Married,3,5
1807,46-60,Single,2,3
1808,46-60,Divorced,4,4
1809,46-60,Married,3,10
1810,36-45,Unknown,1,1
1811,36-45,Divorced,2,5
1812,36-45,Unknown,2,1
1813,36-45,Divorced,1,4
1814,60+,Single,1,3
1815,18-25,Unknown,3,11
1816,36-45,Single,3,10
1817,60+,Married,5,5
1818,18-25,Married,2,10
1819,36-45,Married,5,4
1820,36-45,Single,1,12
1821,26-35,Divorced,4,7
1822,26-35,Single,5,8
1823,36-45,Unknown,5,1
1824,46-60,Divorced,5,8
1825,26-35,Single,2,4
1826,26-35,Unknown,4,1
1827,36-45,Single,5,8
1828,46-60,Unknown,2,10
1829,26-35,Single,4,6
1830,46-60,Unknown,2,6
1831,26-35,Divorced,5,2
1832,60+,Married,1,12
1833,18-25,Divorced,5,8
1834,60+,Married,1,3
1835,36-45,Unknown,1,7
1836,36-45,Single,3,5
1837,18-25,Single,3,8
1838,46-60,Unknown,1,4
1839,60+,Married,4,10
1840,26-35,Unknown,3,8
1841,46-60,Unknown,5,5
1842,46-60,Divorced,4,7
1843,36-45,Single,4,2
1844,18-25,Married,1,9
1845,60+,Married,4,11
1846,26-35,Married,3,5
1847,46-60,Married,5,7
1848,46-60,Single,1,3
1849,26-35,Married,3,10
1850,26-35,Single,3,2
1851,18-25,Single,5,9
1852,46-60,Divorced,1,8
1853,46-60,Single,2,10
1854,18-25,Divorced,4,9
1855,46-60,Divorced,1,7
1856,18-25,Divorced,1,3
1857,36-45,Unknown,3,2
1858,18-25,Single,1,7
1859,60+,Unknown,2,10
1860,18-25,Married,3,3
1861,60+,Single,1,3
1862,46-60,Unknown,3,6
1863,18-25,Divorced,3,4
1864,18-25,Divorced,3,4
1865,46-60,Unknown,5,8
1866,46-60,Married,2,10
1867,36-45,Divorced,4,1
1868,26-35,Unknown,4,11
1869,60+,Divorced,5,11
1870,46-60,Unknown,5,12
1871,46-60,Single,1,2
1872,60+,Divorced,1,3
1873,18-25,Single,3,2
1874,60+,Unknown,2,5
1875,26-35,Divorced,1,10
1876,18-25,Unknown,2,9
1877,60+,Married,1,4
1878,18-25,Single,2,8
1879,60+,Married,4,4
1880,60+,Single,1,8
1881,60+,Single,5,10
1882,26-35,Divorced,4,3
1883,46-60,Single,2,6
1884,60+,Married,3,6
1885,60+,Divorced,2,7
1886,18-25,Divorced,2,6
1887,46-60,Unknown,4,11
1888,60+,Married,4,7
1889,18-25,Married,3,10
1890,46-60,Unknown,5,5
1891,46-60,Single,5,5
1892,18-25,Divorced,4,9
1893,18-25,Unknown,2,12
1894,36-45,Married,1,11
1895,60+,Unknown,5,10
1896,46-60,Married,2,11
1897,36-45,Unknown,1,2
1898,26-35,Divorced,1,7
1899,18-25,Married,2,6
1900,46-60,Single,4,2
1901,46-60,Single,5,7
1902,46-60,Unknown,2,9
1903,26-35,Unknown,4,3
1904,60+,Married,3,12
1905,46-60,Divorced,5,11
1906,26-35,Single,1,10
1907,60+,Divorced,3,2
1908,36-45,Married,1,9
1909,60+,Unknown,3,5
1910,46-60,Unknown,3,2
1911,60+,Unknown,4,9
1912,26-35,Divorced,5,7
1913,18-25,Married,1,10
1914,18-25,Unknown,2,9
1915,60+,Divorced,3,2
1916,36-45,Single,5,12
1917,36-45,Unknown,1,7
1918,18-25,Unknown,2,4
1919,26-35,Divorced,4,7
1920,36-45,Married,1,8
1921,18-25,Divorced,1,10
1922,36-45,Married,5,1
1923,60+,Divorced,4,8
1924,18-25,Single,5,10
1925,26-35,Married,1,9
1926,18-25,Unknown,3,5
1927,46-60,Single,2,11
1928,46-60,Divorced,3,8
1929,26-35,Unknown,4,9
1930,60+,Divorced,3,4
1931,46-60,Divorced,5,6
1932,60+,Married,4,5
1933,46-60,Unknown,5,3
1934,18-25,Single,3,4
1935,18-25,Unknown,4,4
1936,36-45,Married,5,12
1937,26-35,Single,4,9
1938,36-45,Married,4,8
1939,60+,Married,4,1
1940,60+,Single,5,9
1941,46-60,Unknown,4,5
1942,26-35,Married,1,7
1943,36-45,Unknown,5,8
1944,36-45,Divorced,3,9
1945,36-45,Unknown,1,8
1946,18-25,Single,1,5
1947,60+,Unknown,2,7
1948,60+,Married,5,9
1949,60+,Unknown,2,9
1950,60+,Single,5,5
1951,60+,Single,3,9
1952,26-35,Single,5,4
1953,18-25,Divorced,4,9
